"","year","state","class","export","import","export_share","import_share"
"1740","2018","Louisiana","Chemicals & Allied Industries",2340.25,2888.7,"3.53%","7.22%"
"1741","2018","Louisiana","Food and live animals",17787.51,984.55,"26.85%","2.46%"
"1742","2018","Louisiana","Machinery /Electrical/ Transportation",0,940.09,"0.00%","2.35%"
"1743","2018","Louisiana","Metals",0,1895.11,"0.00%","4.74%"
"1744","2018","Louisiana","Mineral Products",32786.58,24018.63,"49.50%","60.03%"
"1745","2018","Louisiana","Plastics / Rubbers",2033.09,327.57,"3.07%","0.82%"
"1746","2018","Louisiana","Top 25",54947.43,31054.64,"82.96%","77.62%"
"1747","2018","Louisiana","World",66236.86,40007.74,"100.00%","100.00%"
"1748","2018","Maine","Chemicals & Allied Industries",85.7,35.64,"3.03%","0.93%"
"1749","2018","Maine","Food and live animals",586.04,242.51,"20.74%","6.32%"
"1750","2018","Maine","Footwear / Headgear",0,135.18,"0.00%","3.52%"
"1751","2018","Maine","Machinery /Electrical/ Transportation",496.53,189.66,"17.57%","4.95%"
"1752","2018","Maine","Metals",16.69,21.37,"0.59%","0.56%"
"1753","2018","Maine","Mineral Products",243.04,675.94,"8.60%","17.62%"
"1754","2018","Maine","Miscellaneous",53.5,26,"1.89%","0.68%"
"1755","2018","Maine","Textiles",0,70.34,"0.00%","1.83%"
"1756","2018","Maine","Top 25",1853.1,1646.74,"65.59%","42.94%"
"1757","2018","Maine","Wood & Wood Products",350.55,250.08,"12.41%","6.52%"
"1758","2018","Maine","World",2825.34,3835.2,"100.00%","100.00%"
"1759","2018","Maryland","Chemicals & Allied Industries",1112.05,537.48,"9.21%","1.53%"
"1760","2018","Maryland","Food and live animals",0,793.71,"0.00%","2.26%"
"1761","2018","Maryland","Machinery /Electrical/ Transportation",2022.08,12852,"16.74%","36.54%"
"1762","2018","Maryland","Metals",352.5,4069.15,"2.92%","11.57%"
"1763","2018","Maryland","Mineral Products",1403.15,0,"11.62%","0.00%"
"1764","2018","Maryland","Miscellaneous",311.16,180.86,"2.58%","0.51%"
"1765","2018","Maryland","Plastics / Rubbers",77.52,0,"0.64%","0.00%"
"1766","2018","Maryland","Stone / Glass",164.7,387.58,"1.36%","1.10%"
"1767","2018","Maryland","Top 25",5660.41,19043.08,"46.87%","54.14%"
"1768","2018","Maryland","Wood & Wood Products",217.22,222.31,"1.80%","0.63%"
"1769","2018","Maryland","World",12075.75,35173.37,"100.00%","100.00%"
"1770","2018","Massachusetts","Chemicals & Allied Industries",1259.15,1165.18,"4.64%","3.28%"
"1771","2018","Massachusetts","Food and live animals",0,881.9,"0.00%","2.49%"
"1772","2018","Massachusetts","Footwear / Headgear",0,489.92,"0.00%","1.38%"
"1773","2018","Massachusetts","Machinery /Electrical/ Transportation",5392.64,3695.46,"19.87%","10.41%"
"1774","2018","Massachusetts","Metals",239.4,0,"0.88%","0.00%"
"1775","2018","Massachusetts","Mineral Products",0,1804.62,"0.00%","5.09%"
"1776","2018","Massachusetts","Miscellaneous",3976.55,4037.66,"14.65%","11.38%"
"1777","2018","Massachusetts","Stone / Glass",1432.36,742.69,"5.28%","2.09%"
"1778","2018","Massachusetts","Top 25",12300.08,12817.43,"45.32%","36.12%"
"1779","2018","Massachusetts","World",27139.83,35488.33,"100.00%","100.00%"
"1780","2018","Michigan","Chemicals & Allied Industries",498.51,0,"0.86%","0.00%"
"1781","2018","Michigan","Machinery /Electrical/ Transportation",26045.08,91120.57,"44.95%","62.06%"
"1782","2018","Michigan","Metals",383.41,0,"0.66%","0.00%"
"1783","2018","Michigan","Mineral Products",856.44,2652.69,"1.48%","1.81%"
"1784","2018","Michigan","Miscellaneous",493.74,2699.6,"0.85%","1.84%"
"1785","2018","Michigan","Plastics / Rubbers",818.49,0,"1.41%","0.00%"
"1786","2018","Michigan","Stone / Glass",1043.21,0,"1.80%","0.00%"
"1787","2018","Michigan","Top 25",30138.87,96472.85,"52.02%","65.71%"
"1788","2018","Michigan","World",57940.09,146826.97,"100.00%","100.00%"
"1789","2018","Minnesota","Chemicals & Allied Industries",218.38,166.87,"0.96%","0.51%"
"1790","2018","Minnesota","Food and live animals",469.48,0,"2.07%","0.00%"
"1791","2018","Minnesota","Footwear / Headgear",0,181.35,"0.00%","0.55%"
"1792","2018","Minnesota","Machinery /Electrical/ Transportation",2439.52,2680.25,"10.75%","8.17%"
"1793","2018","Minnesota","Metals",0,173.33,"0.00%","0.53%"
"1794","2018","Minnesota","Mineral Products",567.49,5555.19,"2.50%","16.93%"
"1795","2018","Minnesota","Miscellaneous",3059.83,3691.25,"13.49%","11.25%"
"1796","2018","Minnesota","Plastics / Rubbers",602.22,203.05,"2.65%","0.62%"
"1797","2018","Minnesota","Textiles",0,161.18,"0.00%","0.49%"
"1798","2018","Minnesota","Top 25",7550.14,12999.16,"33.28%","39.62%"
"1799","2018","Minnesota","Wood & Wood Products",193.23,186.71,"0.85%","0.57%"
"1800","2018","Minnesota","World",22684.57,32807.49,"100.00%","100.00%"
"1801","2018","Mississippi","Chemicals & Allied Industries",810.36,384.82,"6.86%","2.31%"
"1802","2018","Mississippi","Food and live animals",71.07,146.14,"0.60%","0.88%"
"1803","2018","Mississippi","Footwear / Headgear",0,144.95,"0.00%","0.87%"
"1804","2018","Mississippi","Machinery /Electrical/ Transportation",1528.58,2280.15,"12.94%","13.67%"
"1805","2018","Mississippi","Metals",0,301.66,"0.00%","1.81%"
"1806","2018","Mississippi","Mineral Products",3177.4,3325.76,"26.91%","19.94%"
"1807","2018","Mississippi","Miscellaneous",1146.63,1260.74,"9.71%","7.56%"
"1808","2018","Mississippi","Textiles",646.3,277.44,"5.47%","1.66%"
"1809","2018","Mississippi","Top 25",8025.26,8121.65,"67.96%","48.70%"
"1810","2018","Mississippi","Transportation",75,0,"0.64%","0.00%"
"1811","2018","Mississippi","Wood & Wood Products",569.93,0,"4.83%","0.00%"
"1812","2018","Mississippi","World",11808.27,16676.88,"100.00%","100.00%"
"1813","2018","Missouri","Chemicals & Allied Industries",953.3,1010.99,"6.57%","4.90%"
"1814","2018","Missouri","Food and live animals",1314.22,324.93,"9.06%","1.57%"
"1815","2018","Missouri","Machinery /Electrical/ Transportation",3098.99,2585.76,"21.37%","12.52%"
"1816","2018","Missouri","Metals",195.38,907.56,"1.35%","4.39%"
"1817","2018","Missouri","Mineral Products",288.33,1359.98,"1.99%","6.59%"
"1818","2018","Missouri","Miscellaneous",163.22,430.04,"1.13%","2.08%"
"1819","2018","Missouri","Plastics / Rubbers",0,110.27,"0.00%","0.53%"
"1820","2018","Missouri","Raw Hides, Skins, Leather, & Furs",155.06,0,"1.07%","0.00%"
"1821","2018","Missouri","Top 25",6267.57,6729.53,"43.23%","32.59%"
"1822","2018","Missouri","Wood & Wood Products",99.05,0,"0.68%","0.00%"
"1823","2018","Missouri","World",14499.77,20651.95,"100.00%","100.00%"
"1824","2018","Montana","Chemicals & Allied Industries",315.66,136.61,"19.09%","2.91%"
"1825","2018","Montana","Food and live animals",396.34,39.37,"23.97%","0.84%"
"1826","2018","Montana","Machinery /Electrical/ Transportation",134.56,153.99,"8.14%","3.28%"
"1827","2018","Montana","Metals",0,28.62,"0.00%","0.61%"
"1828","2018","Montana","Mineral Products",376.25,3112.99,"22.75%","66.24%"
"1829","2018","Montana","Miscellaneous",10.79,0,"0.65%","0.00%"
"1830","2018","Montana","Stone / Glass",0,262.25,"0.00%","5.58%"
"1831","2018","Montana","Top 25",1233.59,3840.2,"74.60%","81.72%"
"1832","2018","Montana","Wood & Wood Products",0,95.6,"0.00%","2.03%"
"1833","2018","Montana","World",1653.54,4699.27,"100.00%","100.00%"
"1834","2018","Nebraska","Chemicals & Allied Industries",485.27,777.39,"6.11%","17.40%"
"1835","2018","Nebraska","Food and live animals",3296.5,123.4,"41.49%","2.76%"
"1836","2018","Nebraska","Machinery /Electrical/ Transportation",605.23,578.99,"7.62%","12.96%"
"1837","2018","Nebraska","Mineral Products",331.52,0,"4.17%","0.00%"
"1838","2018","Nebraska","Miscellaneous",155.66,53.12,"1.96%","1.19%"
"1839","2018","Nebraska","Plastics / Rubbers",83.19,69.79,"1.05%","1.56%"
"1840","2018","Nebraska","Raw Hides, Skins, Leather, & Furs",252.3,0,"3.18%","0.00%"
"1841","2018","Nebraska","Top 25",5209.68,1661.06,"65.57%","37.18%"
"1842","2018","Nebraska","Wood & Wood Products",0,58.37,"0.00%","1.31%"
"1843","2018","Nebraska","World",7944.79,4467.17,"100.00%","100.00%"
"1844","2018","Nevada","Chemicals & Allied Industries",78.4,82.6,"0.71%","0.70%"
"1845","2018","Nevada","Food and live animals",128.44,175.93,"1.16%","1.49%"
"1846","2018","Nevada","Machinery /Electrical/ Transportation",1843.26,3736.55,"16.63%","31.67%"
"1847","2018","Nevada","Mineral Products",502.65,0,"4.53%","0.00%"
"1848","2018","Nevada","Miscellaneous",925.86,673.9,"8.35%","5.71%"
"1849","2018","Nevada","Plastics / Rubbers",0,74.15,"0.00%","0.63%"
"1850","2018","Nevada","Stone / Glass",5335.73,479.02,"48.14%","4.06%"
"1851","2018","Nevada","Textiles",0,269.7,"0.00%","2.29%"
"1852","2018","Nevada","Top 25",8814.34,5491.82,"79.52%","46.54%"
"1853","2018","Nevada","World",11084.53,11799.06,"100.00%","100.00%"
"1854","2018","New Hampshire","Chemicals & Allied Industries",389.05,0,"7.36%","0.00%"
"1855","2018","New Hampshire","Food and live animals",44.76,0,"0.85%","0.00%"
"1856","2018","New Hampshire","Footwear / Headgear",0,376.45,"0.00%","3.01%"
"1857","2018","New Hampshire","Machinery /Electrical/ Transportation",2124.4,2973.61,"40.19%","23.80%"
"1858","2018","New Hampshire","Mineral Products",0,4617.86,"0.00%","36.95%"
"1859","2018","New Hampshire","Miscellaneous",243.74,379.83,"4.61%","3.04%"
"1860","2018","New Hampshire","Plastics / Rubbers",77.04,201.94,"1.46%","1.62%"
"1861","2018","New Hampshire","Stone / Glass",75.14,0,"1.42%","0.00%"
"1862","2018","New Hampshire","Textiles",0,44.63,"0.00%","0.36%"
"1863","2018","New Hampshire","Top 25",3003.17,8594.3,"56.82%","68.78%"
"1864","2018","New Hampshire","Wood & Wood Products",49.06,0,"0.93%","0.00%"
"1865","2018","New Hampshire","World",5285.59,12495.93,"100.00%","100.00%"
"1866","2018","New Jersey","Chemicals & Allied Industries",2747.45,17334.58,"7.70%","13.54%"
"1867","2018","New Jersey","Food and live animals",0,2819.6,"0.00%","2.20%"
"1868","2018","New Jersey","Machinery /Electrical/ Transportation",4227.58,4923.72,"11.85%","3.85%"
"1869","2018","New Jersey","Metals",796.28,599,"2.23%","0.47%"
"1870","2018","New Jersey","Mineral Products",1205.51,21440.76,"3.38%","16.75%"
"1871","2018","New Jersey","Miscellaneous",660.95,2300.53,"1.85%","1.80%"
"1872","2018","New Jersey","Raw Hides, Skins, Leather, & Furs",0,671.21,"0.00%","0.52%"
"1873","2018","New Jersey","Stone / Glass",3350.51,904.87,"9.40%","0.71%"
"1874","2018","New Jersey","Top 25",13301.09,50994.27,"37.30%","39.84%"
"1875","2018","New Jersey","Wood & Wood Products",312.81,0,"0.88%","0.00%"
"1876","2018","New Jersey","World",35662.51,127991.96,"100.00%","100.00%"
"1877","2018","New Mexico","Chemicals & Allied Industries",116.07,187.14,"3.18%","7.18%"
"1878","2018","New Mexico","Food and live animals",95.15,214.64,"2.60%","8.24%"
"1879","2018","New Mexico","Machinery /Electrical/ Transportation",2040.29,818.57,"55.83%","31.41%"
"1880","2018","New Mexico","Metals",60.73,39.99,"1.66%","1.53%"
"1881","2018","New Mexico","Miscellaneous",244.36,89.89,"6.69%","3.45%"
"1882","2018","New Mexico","Plastics / Rubbers",80.35,104.39,"2.20%","4.01%"
"1883","2018","New Mexico","Stone / Glass",27.24,0,"0.75%","0.00%"
"1884","2018","New Mexico","Textiles",0,26.17,"0.00%","1.00%"
"1885","2018","New Mexico","Top 25",2664.2,1480.78,"72.90%","56.82%"
"1886","2018","New Mexico","World",3654.79,2606.27,"100.00%","100.00%"
"1887","2018","New York","Chemicals & Allied Industries",675.73,1832.83,"0.83%","1.34%"
"1888","2018","New York","Food and live animals",0,1615.1,"0.00%","1.18%"
"1889","2018","New York","Machinery /Electrical/ Transportation",5827.09,3072.76,"7.15%","2.24%"
"1890","2018","New York","Metals",920.65,648.01,"1.13%","0.47%"
"1891","2018","New York","Mineral Products",928.74,1722.14,"1.14%","1.26%"
"1892","2018","New York","Miscellaneous",10421.87,8531.03,"12.79%","6.22%"
"1893","2018","New York","Stone / Glass",26963.75,30707.72,"33.09%","22.39%"
"1894","2018","New York","Textiles",0,2103.73,"0.00%","1.53%"
"1895","2018","New York","Top 25",45737.83,50233.33,"56.13%","36.63%"
"1896","2018","New York","World",81487.26,137133.36,"100.00%","100.00%"
"1897","2018","North Carolina","Chemicals & Allied Industries",3389.12,2167.46,"10.35%","4.06%"
"1898","2018","North Carolina","Food and live animals",1161.93,0,"3.55%","0.00%"
"1899","2018","North Carolina","Machinery /Electrical/ Transportation",5179.66,8865.83,"15.83%","16.59%"
"1900","2018","North Carolina","Metals",246.46,0,"0.75%","0.00%"
"1901","2018","North Carolina","Miscellaneous",767.7,694.44,"2.35%","1.30%"
"1902","2018","North Carolina","Plastics / Rubbers",0,612.98,"0.00%","1.15%"
"1903","2018","North Carolina","Textiles",579.21,3968.81,"1.77%","7.43%"
"1904","2018","North Carolina","Top 25",12138.45,16309.55,"37.09%","30.53%"
"1905","2018","North Carolina","Wood & Wood Products",814.36,0,"2.49%","0.00%"
"1906","2018","North Carolina","World",32729.77,53429.74,"100.00%","100.00%"
"1907","2018","North Dakota","Chemicals & Allied Industries",169.46,128.45,"2.50%","3.79%"
"1908","2018","North Dakota","Food and live animals",630.43,239.1,"9.30%","7.06%"
"1909","2018","North Dakota","Machinery /Electrical/ Transportation",735.46,681.61,"10.85%","20.12%"
"1910","2018","North Dakota","Metals",0,64.24,"0.00%","1.90%"
"1911","2018","North Dakota","Mineral Products",4307.98,231.33,"63.56%","6.83%"
"1912","2018","North Dakota","Plastics / Rubbers",22.65,0,"0.33%","0.00%"
"1913","2018","North Dakota","Stone / Glass",0,192.59,"0.00%","5.69%"
"1914","2018","North Dakota","Top 25",5865.99,1537.34,"86.54%","45.38%"
"1915","2018","North Dakota","World",6778.34,3387.45,"100.00%","100.00%"
"1916","2018","Ohio","Chemicals & Allied Industries",1467.96,5876.85,"2.70%","8.37%"
"1917","2018","Ohio","Food and live animals",2335.67,0,"4.30%","0.00%"
"1918","2018","Ohio","Machinery /Electrical/ Transportation",15995.85,8378.37,"29.46%","11.93%"
"1919","2018","Ohio","Metals",0,1807.18,"0.00%","2.57%"
"1920","2018","Ohio","Mineral Products",0,865.79,"0.00%","1.23%"
"1921","2018","Ohio","Miscellaneous",304.34,1786.83,"0.56%","2.54%"
"1922","2018","Ohio","Plastics / Rubbers",345.54,798.22,"0.64%","1.14%"
"1923","2018","Ohio","Textiles",0,836.84,"0.00%","1.19%"
"1924","2018","Ohio","Top 25",20449.34,20350.09,"37.66%","28.98%"
"1925","2018","Ohio","World",54292.82,70211.44,"100.00%","100.00%"
"1926","2018","Oklahoma","Chemicals & Allied Industries",417.28,0,"6.84%","0.00%"
"1927","2018","Oklahoma","Food and live animals",260.53,0,"4.27%","0.00%"
"1928","2018","Oklahoma","Footwear / Headgear",0,65.64,"0.00%","0.58%"
"1929","2018","Oklahoma","Machinery /Electrical/ Transportation",1942.81,2080.2,"31.84%","18.44%"
"1930","2018","Oklahoma","Metals",0,250.06,"0.00%","2.22%"
"1931","2018","Oklahoma","Mineral Products",56.37,3250.37,"0.92%","28.82%"
"1932","2018","Oklahoma","Miscellaneous",0,192.21,"0.00%","1.70%"
"1933","2018","Oklahoma","Textiles",165.81,0,"2.72%","0.00%"
"1934","2018","Oklahoma","Top 25",2842.8,5838.51,"46.58%","51.77%"
"1935","2018","Oklahoma","World",6102.43,11278.11,"100.00%","100.00%"
"1936","2018","Oregon","Chemicals & Allied Industries",1782.11,1034.56,"7.99%","5.15%"
"1937","2018","Oregon","Food and live animals",1595.74,0,"7.16%","0.00%"
"1938","2018","Oregon","Footwear / Headgear",377.25,0,"1.69%","0.00%"
"1939","2018","Oregon","Machinery /Electrical/ Transportation",10391.39,7197.42,"46.61%","35.86%"
"1940","2018","Oregon","Metals",99.5,348.1,"0.45%","1.73%"
"1941","2018","Oregon","Mineral Products",0,134.24,"0.00%","0.67%"
"1942","2018","Oregon","Miscellaneous",115.09,198.23,"0.52%","0.99%"
"1943","2018","Oregon","Plastics / Rubbers",0,234.82,"0.00%","1.17%"
"1944","2018","Oregon","Top 25",14505.33,9535.54,"65.07%","47.51%"
"1945","2018","Oregon","Wood & Wood Products",144.27,388.17,"0.65%","1.93%"
"1946","2018","Oregon","World",22292.68,20070.95,"100.00%","100.00%"
"1947","2018","Pennsylvania","Chemicals & Allied Industries",3896.38,15639.02,"9.49%","17.66%"
"1948","2018","Pennsylvania","Food and live animals",0,449.29,"0.00%","0.51%"
"1949","2018","Pennsylvania","Machinery /Electrical/ Transportation",3705.34,9941.52,"9.03%","11.22%"
"1950","2018","Pennsylvania","Metals",283.21,578.71,"0.69%","0.65%"
"1951","2018","Pennsylvania","Mineral Products",4052.22,10092.54,"9.87%","11.39%"
"1952","2018","Pennsylvania","Miscellaneous",716.12,1002.96,"1.74%","1.13%"
"1953","2018","Pennsylvania","Plastics / Rubbers",319.29,1016.83,"0.78%","1.15%"
"1954","2018","Pennsylvania","Stone / Glass",516.67,482.52,"1.26%","0.54%"
"1955","2018","Pennsylvania","Textiles",0,445.41,"0.00%","0.50%"
"1956","2018","Pennsylvania","Top 25",13489.2,39648.82,"32.86%","44.76%"
"1957","2018","Pennsylvania","World",41049.63,88575.84,"100.00%","100.00%"
"1958","2018","Rhode Island","Chemicals & Allied Industries",199.02,24.57,"8.29%","0.23%"
"1959","2018","Rhode Island","Food and live animals",16.12,62.03,"0.67%","0.59%"
"1960","2018","Rhode Island","Machinery /Electrical/ Transportation",152.08,6288.68,"6.34%","59.75%"
"1961","2018","Rhode Island","Metals",244.24,0,"10.18%","0.00%"
"1962","2018","Rhode Island","Mineral Products",0,1125.96,"0.00%","10.70%"
"1963","2018","Rhode Island","Miscellaneous",17.55,619.63,"0.73%","5.89%"
"1964","2018","Rhode Island","Plastics / Rubbers",38.1,0,"1.59%","0.00%"
"1965","2018","Rhode Island","Stone / Glass",706.08,266.46,"29.42%","2.53%"
"1966","2018","Rhode Island","Textiles",18.14,0,"0.76%","0.00%"
"1967","2018","Rhode Island","Top 25",1408.12,8387.36,"58.68%","79.69%"
"1968","2018","Rhode Island","Transportation",16.82,0,"0.70%","0.00%"
"1969","2018","Rhode Island","World",2399.76,10525.29,"100.00%","100.00%"
"1970","2018","South Carolina","Chemicals & Allied Industries",0,1126.22,"0.00%","2.80%"
"1971","2018","South Carolina","Food and live animals",382.54,421.32,"1.10%","1.05%"
"1972","2018","South Carolina","Footwear / Headgear",0,246.29,"0.00%","0.61%"
"1973","2018","South Carolina","Machinery /Electrical/ Transportation",19147.98,7877.13,"55.28%","19.59%"
"1974","2018","South Carolina","Miscellaneous",278.82,0,"0.80%","0.00%"
"1975","2018","South Carolina","Plastics / Rubbers",1867.34,940.51,"5.39%","2.34%"
"1976","2018","South Carolina","Textiles",0,250.84,"0.00%","0.62%"
"1977","2018","South Carolina","Top 25",22194.52,10862.3,"64.08%","27.01%"
"1978","2018","South Carolina","Wood & Wood Products",517.84,0,"1.50%","0.00%"
"1979","2018","South Carolina","World",34637.03,40212.93,"100.00%","100.00%"
"1980","2018","South Dakota","Chemicals & Allied Industries",0,20.54,"0.00%","1.84%"
"1981","2018","South Dakota","Food and live animals",540.23,191.3,"37.59%","17.16%"
"1982","2018","South Dakota","Machinery /Electrical/ Transportation",248.02,138.56,"17.26%","12.43%"
"1983","2018","South Dakota","Metals",0,47.15,"0.00%","4.23%"
"1984","2018","South Dakota","Mineral Products",36.31,9.87,"2.53%","0.89%"
"1985","2018","South Dakota","Miscellaneous",0,11.83,"0.00%","1.06%"
"1986","2018","South Dakota","Plastics / Rubbers",43.19,23.99,"3.01%","2.15%"
"1987","2018","South Dakota","Top 25",867.74,475.76,"60.38%","42.68%"
"1988","2018","South Dakota","Wood & Wood Products",0,32.52,"0.00%","2.92%"
"1989","2018","South Dakota","World",1437.23,1114.81,"100.00%","100.00%"
"1990","2018","Tennessee","Chemicals & Allied Industries",1040.89,11690.19,"3.18%","13.56%"
"1991","2018","Tennessee","Food and live animals",636.05,0,"1.94%","0.00%"
"1992","2018","Tennessee","Footwear / Headgear",0,775.67,"0.00%","0.90%"
"1993","2018","Tennessee","Machinery /Electrical/ Transportation",7048.23,30519.38,"21.55%","35.41%"
"1994","2018","Tennessee","Miscellaneous",3176.69,2086.34,"9.71%","2.42%"
"1995","2018","Tennessee","Plastics / Rubbers",645.09,0,"1.97%","0.00%"
"1996","2018","Tennessee","Stone / Glass",331.78,0,"1.01%","0.00%"
"1997","2018","Tennessee","Textiles",1191.82,0,"3.64%","0.00%"
"1998","2018","Tennessee","Top 25",14460.62,45071.57,"44.22%","52.30%"
"1999","2018","Tennessee","Wood & Wood Products",390.06,0,"1.19%","0.00%"
"2000","2018","Tennessee","World",32703.15,86183.5,"100.00%","100.00%"
"2001","2018","Texas","Chemicals & Allied Industries",4165.95,1392.91,"1.32%","0.46%"
"2002","2018","Texas","Machinery /Electrical/ Transportation",48340.19,96694.75,"15.32%","31.74%"
"2003","2018","Texas","Metals",0,1599.86,"0.00%","0.53%"
"2004","2018","Texas","Mineral Products",109278.94,49205.13,"34.64%","16.15%"
"2005","2018","Texas","Miscellaneous",0,2043.29,"0.00%","0.67%"
"2006","2018","Texas","Plastics / Rubbers",7888.36,0,"2.50%","0.00%"
"2007","2018","Texas","Textiles",3301.16,0,"1.05%","0.00%"
"2008","2018","Texas","Top 25",172974.62,150935.93,"54.83%","49.55%"
"2009","2018","Texas","World",315447.76,304623.27,"100.00%","100.00%"
"2010","2018","Utah","Chemicals & Allied Industries",606.78,279.38,"4.22%","1.85%"
"2011","2018","Utah","Food and live animals",796.86,94.06,"5.54%","0.62%"
"2012","2018","Utah","Footwear / Headgear",0,63.16,"0.00%","0.42%"
"2013","2018","Utah","Machinery /Electrical/ Transportation",1350.11,2863.84,"9.39%","18.91%"
"2014","2018","Utah","Metals",117.36,0,"0.82%","0.00%"
"2015","2018","Utah","Mineral Products",334.22,0,"2.33%","0.00%"
"2016","2018","Utah","Miscellaneous",830.18,520.32,"5.78%","3.44%"
"2017","2018","Utah","Stone / Glass",6427.67,4700.48,"44.72%","31.04%"
"2018","2018","Utah","Top 25",10463.14,8614.82,"72.80%","56.89%"
"2019","2018","Utah","Wood & Wood Products",0,93.63,"0.00%","0.62%"
"2020","2018","Utah","World",14373.26,15142.3,"100.00%","100.00%"
"2021","2018","Vermont","Chemicals & Allied Industries",41.31,0,"1.41%","0.00%"
"2022","2018","Vermont","Food and live animals",58.01,317.41,"1.99%","9.27%"
"2023","2018","Vermont","Footwear / Headgear",20.57,0,"0.70%","0.00%"
"2024","2018","Vermont","Machinery /Electrical/ Transportation",1872.71,547.92,"64.14%","16.00%"
"2025","2018","Vermont","Mineral Products",0,896.2,"0.00%","26.17%"
"2026","2018","Vermont","Miscellaneous",169.36,45.44,"5.80%","1.33%"
"2027","2018","Vermont","Plastics / Rubbers",23.53,26.16,"0.81%","0.76%"
"2028","2018","Vermont","Textiles",20.74,187.12,"0.71%","5.46%"
"2029","2018","Vermont","Top 25",2263.38,2085.5,"77.52%","60.90%"
"2030","2018","Vermont","Wood & Wood Products",57.15,65.25,"1.96%","1.91%"
"2031","2018","Vermont","World",2919.61,3424.37,"100.00%","100.00%"
"2032","2018","Virginia","Chemicals & Allied Industries",281.56,304.9,"1.53%","1.03%"
"2033","2018","Virginia","Food and live animals",1523.77,603.97,"8.30%","2.05%"
"2034","2018","Virginia","Machinery /Electrical/ Transportation",3358.07,5921.67,"18.29%","20.10%"
"2035","2018","Virginia","Mineral Products",1115.09,0,"6.07%","0.00%"
"2036","2018","Virginia","Miscellaneous",0,985.48,"0.00%","3.34%"
"2037","2018","Virginia","Plastics / Rubbers",498.71,199.2,"2.72%","0.68%"
"2038","2018","Virginia","Textiles",306.96,688.93,"1.67%","2.34%"
"2039","2018","Virginia","Top 25",7702.82,8704.16,"41.96%","29.54%"
"2040","2018","Virginia","Wood & Wood Products",618.65,0,"3.37%","0.00%"
"2041","2018","Virginia","World",18357.71,29465.43,"100.00%","100.00%"
"2042","2018","Washington","Chemicals & Allied Industries",261.79,586.55,"0.34%","1.08%"
"2043","2018","Washington","Food and live animals",11270.55,1026.81,"14.51%","1.89%"
"2044","2018","Washington","Machinery /Electrical/ Transportation",42911.13,9598.27,"55.23%","17.65%"
"2045","2018","Washington","Metals",463.56,0,"0.60%","0.00%"
"2046","2018","Washington","Mineral Products",2621.54,8339.07,"3.37%","15.33%"
"2047","2018","Washington","Miscellaneous",1353.62,3714.9,"1.74%","6.83%"
"2048","2018","Washington","Stone / Glass",280.08,0,"0.36%","0.00%"
"2049","2018","Washington","Top 25",59693.3,23653.64,"76.83%","43.49%"
"2050","2018","Washington","Wood & Wood Products",531.04,388.03,"0.68%","0.71%"
"2051","2018","Washington","World",77700.21,54394.86,"100.00%","100.00%"
"2052","2018","West Virginia","Chemicals & Allied Industries",206.57,133.81,"2.54%","3.90%"
"2053","2018","West Virginia","Machinery /Electrical/ Transportation",696.78,946.16,"8.58%","27.54%"
"2054","2018","West Virginia","Metals",173.95,332.81,"2.14%","9.69%"
"2055","2018","West Virginia","Mineral Products",4387.33,35.23,"54.00%","1.03%"
"2056","2018","West Virginia","Miscellaneous",88.34,180.14,"1.09%","5.24%"
"2057","2018","West Virginia","Plastics / Rubbers",1027.47,53.44,"12.65%","1.56%"
"2058","2018","West Virginia","Top 25",6654.29,1740.97,"81.91%","50.68%"
"2059","2018","West Virginia","Wood & Wood Products",73.85,59.39,"0.91%","1.73%"
"2060","2018","West Virginia","World",8124.17,3435.23,"100.00%","100.00%"
"2061","2018","Wisconsin","Chemicals & Allied Industries",460.83,3689.96,"2.03%","11.91%"
"2062","2018","Wisconsin","Food and live animals",475.2,0,"2.09%","0.00%"
"2063","2018","Wisconsin","Machinery /Electrical/ Transportation",3063.71,2629.96,"13.49%","8.49%"
"2064","2018","Wisconsin","Mineral Products",269.15,337.38,"1.19%","1.09%"
"2065","2018","Wisconsin","Miscellaneous",1127.6,840.2,"4.97%","2.71%"
"2066","2018","Wisconsin","Plastics / Rubbers",223.64,166.12,"0.98%","0.54%"
"2067","2018","Wisconsin","Textiles",0,653.75,"0.00%","2.11%"
"2068","2018","Wisconsin","Top 25",5620.13,8767.26,"24.75%","28.29%"
"2069","2018","Wisconsin","Wood & Wood Products",0,449.89,"0.00%","1.45%"
"2070","2018","Wisconsin","World",22709.32,30992.41,"100.00%","100.00%"
"2071","2018","Wyoming","Chemicals & Allied Industries",1076.3,61.01,"79.37%","5.62%"
"2072","2018","Wyoming","Food and live animals",3.37,0,"0.25%","0.00%"
"2073","2018","Wyoming","Machinery /Electrical/ Transportation",71.32,97.54,"5.26%","8.99%"
"2074","2018","Wyoming","Metals",3.24,28.77,"0.24%","2.65%"
"2075","2018","Wyoming","Mineral Products",55.92,440.49,"4.12%","40.58%"
"2076","2018","Wyoming","Miscellaneous",15.09,19.71,"1.11%","1.82%"
"2077","2018","Wyoming","Stone / Glass",22.76,0,"1.68%","0.00%"
"2078","2018","Wyoming","Textiles",0,5.31,"0.00%","0.49%"
"2079","2018","Wyoming","Top 25",1248.02,652.83,"92.03%","60.14%"
"2080","2018","Wyoming","World",1356.05,1085.49,"100.00%","100.00%"
